shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
920060,21.34307,-158.082,100003
920062,21.36151,-158.08493,100003
940095,21.33525,-158.05986,100003
940096,21.34826,-158.0658,100003
950072,21.358027,-158.051428,100003
950073,21.33419,-158.05672,100003
960051,21.40087,-157.99319,100003
960053,21.40963,-157.99932,100003
96A0030,21.39437,-158.01425,100003
96A0033,21.32342,-157.86488,100003
970068,21.38685,-158.03199,100003
970069,21.39537,-158.03208,100003
980084,21.47954,-158.02647,100003
980085,21.47018,-158.00198,100003
98A0071,21.46153,-158.00718,100003
98A0072,21.47018,-158.00198,100003
990061,21.45122,-158.01176,100003
990062,21.35613,-158.06139,100003
1020041,21.29379,-157.84219,100003
1020049,21.30771,-157.83321,100003
1220017,21.31197,-157.85225,100003
1220019,21.30307,-157.85633,100003
1230005,21.31494,-157.83318,100003
1230006,21.3098,-157.83956,100003
1230012,21.3098,-157.83956,100003
1230013,21.32415,-157.84215,100003
1230014,21.32415,-157.84215,100003
1230015,21.31494,-157.83318,100003
1510011,21.31491,-157.86424,100003
2000021,21.28066,-157.80987,100003
2000022,21.30727,-157.78964,100003
2000028,21.30727,-157.78964,100003
2000030,21.30727,-157.78964,100003
2000031,21.30265,-157.79408,100003
2340016,21.28032,-157.77938,100003
2340017,21.28492,-157.7804,100003
3010018,21.35537,-157.89093,100003
3010019,21.35491,-157.88783,100003
3020002,21.36108,-157.89944,100003
3020003,21.36617,-157.89299,100003
3070011,21.34001,-157.87373,100003
3070012,21.338401,-157.882999,100003
3070014,21.33851,-157.87252,100003
3070017,21.33851,-157.87252,100003
3310001,21.3526,-157.93535,100003
4010028,21.44502,-158.1813,100003
4010029,21.44502,-158.1813,100003
4010032,21.454084,-158.166631,100003
4010033,21.45284,-158.17552,100003
4020028,21.442083,-158.162249,100003
4030040,21.38843,-158.12931,100003
4110094,21.35083,-158.08954,100003
4110095,21.34647,-158.08329,100003
4110096,21.35083,-158.08954,100003
4110097,21.33639,-158.06399,100003
4130049,21.32881,-158.08639,100003
4130072,21.31369,-158.11295,100003
4140075,21.34845,-158.08619,100003
4140076,21.35586,-158.08629,100003
4140077,21.3569,-158.08668,100003
4140078,21.3591,-158.08246,100003
4150056,21.33602,-158.06694,100003
4150057,21.33602,-158.06694,100003
4160078,21.34417,-158.05291,100003
4160079,21.33419,-158.05672,100003
4160082,21.351203,-158.03797,100003
4160083,21.34417,-158.05291,100003
4210013,21.31975,-158.01038,100003
4330094,21.40963,-157.99932,100003
4330096,21.40081,-158.01168,100003
4330097,21.39368,-158.00818,100003
4330098,21.40081,-158.01168,100003
4330099,21.40081,-158.01168,100003
4330101,21.40081,-158.01168,100003
4440022,21.379524,-158.020233,100003
4440028,21.39537,-158.03208,100003
4440029,21.39233,-158.03036,100003
4440030,21.39537,-158.03208,100003
4440031,21.39537,-158.03208,100003
4610037,21.34845,-158.08619,100003
4610038,21.34893,-158.08704,100003
5010010,21.47187,-157.99693,100003
5010025,21.46978,-158.00491,100003
5030039,21.46064,-158.01912,100003
5030048,21.47429,-158.02561,100003
5040021,21.45247,-158.02232,100003
5040028,21.45623,-158.02054,100003
5110024,21.4964,-158.02864,100003
5110027,21.49313,-158.04829,100003
5110029,21.49313,-158.04829,100003
5120002,21.49553,-158.03572,100003
5120011,21.49578,-158.03514,100003
5210012,21.56539,-158.12058,100003
5210015,21.57242,-158.12282,100003
5210019,21.5648,-158.11933,100003
5310017,21.40233,-157.97055,100003
5310018,21.41025,-157.96323,100003
5320023,21.40897,-157.95945,100003
5320029,21.3958,-157.96838,100003
5320030,21.395537,-157.974845,100003
5320031,21.395537,-157.974845,100003
5330007,21.425623,-157.958107,100003
5330018,21.42168,-157.96165,100003
5330019,21.40109,-157.96717,100003
5350016,21.39195,-157.97107,100003
5350017,21.39972,-157.97415,100003
5410001,21.39644,-157.96053,100003
5410006,21.39644,-157.96053,100003
5410011,21.39945,-157.9558,100003
5420003,21.39968,-157.94147,100003
5420008,21.40119,-157.93533,100003
5420010,21.39138,-157.94836,100003
5420011,21.39138,-157.94836,100003
5440012,21.39615,-157.92865,100003
5440014,21.39614,-157.92859,100003
5510022,21.38918,-157.92673,100003
5510024,21.38441,-157.92709,100003
5510029,21.38816,-157.9292,100003
5520006,21.37992,-157.91714,100003
5520007,21.37024,-157.9309,100003
6510045,21.40497,-157.78896,100003
6510048,21.40497,-157.78896,100003
6510049,21.40119,-157.78522,100003
6510050,21.40119,-157.78522,100003
6710030,21.385,-157.71121,100003
6710032,21.385,-157.71121,100003
6720001,21.37548,-157.76382,100003
6720007,21.37212,-157.76718,100003
6730004,21.37109,-157.73821,100003
6730029,21.37587,-157.72486,100003
A0314,21.31065,-157.85878,100003
A0315,21.29072,-157.83718,100003
C0344,21.37511,-158.13931,100003
C0350,21.37511,-158.13931,100003
C0371,21.45643,-158.20013,100003
E0306,21.34457,-158.02587,100003
E0308,21.37138,-158.02583,100003
E0315,21.28471,-157.83672,100003
E0316,21.28471,-157.83672,100003
E0317,21.28471,-157.83672,100003
PH10088,21.34753,-157.96048,100003
PH10090,21.34753,-157.96048,100003
PH10097,21.46008,-158.20638,100003
PH10099,21.46008,-158.20638,100003
PH20043,21.34753,-157.96048,100003
PH20044,21.44155,-158.01532,100003
PH20046,21.44155,-158.01532,100003
PH30064,21.34753,-157.96048,100003
PH30068,21.5082,-157.99567,100003
PH60135,21.27803,-157.75347,100003
PH60136,21.31054,-157.68331,100003
PH60137,21.34753,-157.96048,100003
PH60138,21.31054,-157.68331,100003
PH60140,21.34753,-157.96048,100003
PH70033,21.34753,-157.96048,100003
PH70041,21.31795,-158.00497,100003
SKY0012,21.351554,-157.935247,100003
SKY0013,21.377461,-158.024051,100003
SKY0019,21.366594,-158.045766,100003
W0008,21.3131,-157.86508,100003
W0013,21.28463,-157.83791,100003
W10161,21.27216,-157.81937,100003
W10163,21.27216,-157.81937,100003
W10164,21.31795,-158.00497,100003
W20101,21.27216,-157.81937,100003
W20102,21.39287,-158.00119,100003
W20103,21.27216,-157.81937,100003
W20104,21.39287,-158.00119,100003
W30114,21.3226,-157.86058,100003
W30115,21.27216,-157.81937,100003
410206_merge,21.32827,-158.02734,100003
410207_merge,21.329816,-158.052841,100003
440208_merge,21.34069,-158.03651,100003
440216_merge,21.33603,-158.03997,100003
470027_merge,21.33477,-158.0402,100003
470028_merge,21.30805,-158.02041,100003
470029_merge,21.33477,-158.0402,100003
470030_merge,21.33317,-158.01726,100003
470031_merge,21.33477,-158.0402,100003
470035_merge,21.31795,-158.00497,100003
470036_merge,21.33477,-158.0402,100003
1510010_merge,21.31491,-157.86424,100003
5440006_merge,21.39614,-157.92859,100003
5440011_merge,21.39615,-157.92865,100003
W0009_merge,21.28463,-157.83791,100003
10516,21.32748,-157.87064,80002
10522,21.32748,-157.87064,80002
10562,21.28131,-157.79627,80002
10563,21.32061,-157.86634,80002
10564,21.30246,-157.68484,80002
10565,21.28021,-157.79418,80002
10566,21.29016,-157.81824,80002
10569,21.28131,-157.79627,80002
10570,21.30879,-157.85954,80002
10572,21.32748,-157.87064,80002
10573,21.32748,-157.87064,80002
10574,21.30317,-157.85348,80002
1L0147,21.35,-157.93002,80002
1L0148,21.30246,-157.68484,80002
1L0149,21.34542,-157.90581,80002
1L0150,21.35,-157.93002,80002
20395,21.31992,-157.86225,80002
20419,21.27845,-157.82497,80002
20421,21.27296,-157.81711,80002
20423,21.33853,-157.87253,80002
20424,21.27003,-157.79426,80002
20425,21.27724,-157.81329,80002
20426,21.33853,-157.87253,80002
20429,21.27733,-157.82415,80002
20432,21.33853,-157.87253,80002
20433,21.33853,-157.87253,80002
20434,21.33853,-157.87253,80002
20438,21.33853,-157.87253,80002
2L0040,21.31675,-157.86427,80002
2L0053,21.27003,-157.79426,80002
30437,21.31873,-157.86382,80002
30442,21.32372,-157.86511,80002
30443,21.35421,-157.92218,80002
30444,21.30135,-157.8545,80002
30448,21.27652,-157.80686,80002
30449,21.27652,-157.80686,80002
30451,21.28742,-157.82554,80002
40328,21.30543,-157.85103,80002
40421,21.29748,-157.82112,80002
40423,21.29748,-157.82112,80002
40425,21.3102,-157.86217,80002
40455,21.32706,-157.85337,80002
40456,21.30543,-157.85103,80002
40457,21.30727,-157.84131,80002
50017,21.3161,-157.81162,80002
50027,21.30074,-157.83402,80002
50029,21.30644,-157.82429,80002
60150,21.31649,-157.85054,80002
60259,21.3163,-157.80321,80002
60291,21.32035,-157.84588,80002
60292,21.32035,-157.84588,80002
60293,21.32035,-157.84588,80002
60294,21.3163,-157.80321,80002
60297,21.3163,-157.80321,80002
60298,21.3016,-157.85763,80002
60299,21.3016,-157.85763,80002
60300,21.3163,-157.80321,80002
60301,21.3163,-157.80321,80002
70220,21.34544,-157.86252,80002
70232,21.30328,-157.85902,80002
70236,21.34998,-157.85965,80002
70238,21.34998,-157.85965,80002
70239,21.34493,-157.86346,80002
70240,21.33488,-157.87073,80002
70241,21.34998,-157.85965,80002
70246,21.34998,-157.85965,80002
70247,21.34998,-157.85965,80002
70259,21.27619,-157.79418,80002
70260,21.27619,-157.79418,80002
70265,21.34998,-157.85965,80002
80219,21.29759,-157.847,80002
80220,21.27733,-157.82415,80002
80221,21.27733,-157.82415,80002
80222,21.29759,-157.847,80002
80223,21.29759,-157.847,80002
80224,21.27733,-157.82415,80002
80225,21.29759,-157.847,80002
80226,21.27733,-157.82415,80002
100058,21.33937,-157.85088,80002
100101,21.33937,-157.85088,80002
100102,21.33383,-157.86383,80002
100103,21.32309,-157.89131,80002
100105,21.33937,-157.85088,80002
100109,21.3307,-157.87494,80002
100113,21.3307,-157.87494,80002
130395,21.31992,-157.86225,80002
130418,21.28948,-157.81101,80002
130419,21.28948,-157.81101,80002
130426,21.33435,-157.84923,80002
130427,21.33435,-157.84923,80002
130428,21.30135,-157.8545,80002
140067,21.28982,-157.78808,80002
140069,21.29905,-157.80511,80002
140070,21.29701,-157.8062,80002
140071,21.28982,-157.78808,80002
140073,21.29731,-157.80465,80002
140078,21.28982,-157.78808,80002
140102,21.2898,-157.79259,80002
140105,21.29905,-157.80511,80002
140113,21.29905,-157.80511,80002
140114,21.28982,-157.78808,80002
140115,21.26962,-157.78116,80002
230285,21.27777,-157.77828,80002
230307,21.29805,-157.67266,80002
230308,21.27632,-157.76248,80002
230309,21.27632,-157.76248,80002
230311,21.28575,-157.71954,80002
320113,21.37144,-157.93407,80002
320115,21.36563,-157.92073,80002
320116,21.34862,-157.9018,80002
320117,21.34862,-157.9018,80002
401004,21.46026,-158.2068,80002
401006,21.4825,-158.20244,80002
401007,21.4825,-158.20244,80002
401075,21.46026,-158.2068,80002
401195,21.38148,-158.14547,80002
401197,21.46026,-158.2068,80002
401207,21.34403,-158.11331,80002
401208,21.37791,-158.02334,80002
401215,21.37791,-158.02334,80002
401390,21.46026,-158.2068,80002
401433,21.37791,-158.02334,80002
401445,21.38444,-158.00179,80002
401454,21.3922,-157.96572,80002
401455,21.3922,-157.96572,80002
401463,21.46026,-158.2068,80002
401475,21.34775,-158.06628,80002
401476,21.41545,-158.17685,80002
401478,21.38659,-157.99797,80002
401479,21.39155,-158.15637,80002
401480,21.34775,-158.06628,80002
401481,21.38659,-157.99797,80002
410196,21.3141,-158.01127,80002
410208,21.32628,-158.06326,80002
410209,21.32072,-158.02442,80002
420580,21.3896,-157.95959,80002
420618,21.34958,-158.02721,80002
420620,21.27733,-157.82415,80002
420621,21.320508,-158.002841,80002
420622,21.34958,-158.02721,80002
420623,21.27733,-157.82415,80002
420624,21.27733,-157.82415,80002
420625,21.27733,-157.82415,80002
420626,21.27733,-157.82415,80002
420627,21.34958,-158.02721,80002
420628,21.34958,-158.02721,80002
430113,21.38393,-158.01962,80002
430114,21.39454,-157.99438,80002
440218,21.34513,-158.03262,80002
440219,21.3327,-158.04604,80002
460047,21.33425,-158.06909,80002
460048,21.33395,-158.06045,80002
470050,21.3327,-158.04604,80002
470051,21.3327,-158.04604,80002
470052,21.31036,-158.01304,80002
470053,21.32766,-158.02243,80002
470054,21.3327,-158.04604,80002
470055,21.3327,-158.04604,80002
470056,21.320508,-158.002841,80002
510289,21.50262,-158.0132,80002
510291,21.50579,-157.9925,80002
510382,21.50579,-157.9925,80002
510383,21.50579,-157.9925,80002
510384,21.46267,-158.0238,80002
510385,21.50579,-157.9925,80002
510386,21.46267,-158.0238,80002
510387,21.50081,-158.01958,80002
510394,21.46267,-158.0238,80002
510395,21.46267,-158.0238,80002
510396,21.46267,-158.0238,80002
510398,21.46267,-158.0238,80002
510399,21.32017,-157.86991,80002
510400,21.3896,-157.95959,80002
510401,21.31051,-157.85865,80002
510402,21.31951,-157.86877,80002
510403,21.31951,-157.86877,80002
510404,21.31051,-157.85865,80002
510405,21.31051,-157.85865,80002
520345,21.5774,-158.10563,80002
520355,21.5953,-158.10308,80002
520388,21.497852,-158.025083,80002
520392,21.31051,-157.85865,80002
530089,21.41113,-157.96402,80002
530160,21.4296,-157.94553,80002
530163,21.42037,-157.95666,80002
530174,21.42037,-157.95666,80002
530180,21.31051,-157.85865,80002
540275,21.40083,-157.9612,80002
540283,21.32038,-157.86241,80002
540284,21.40558,-157.97485,80002
540307,21.40086,-157.95686,80002
540308,21.32038,-157.86241,80002
540309,21.40086,-157.95686,80002
540311,21.40086,-157.95686,80002
540312,21.38108,-157.93277,80002
600230,21.66008,-157.93323,80002
600278,21.4526,-157.8195,80002
600280,21.68715,-158.0235,80002
610086,21.41496,-157.80068,80002
610088,21.40569,-157.79311,80002
610098,21.42432,-157.76337,80002
610101,21.42432,-157.76337,80002
610130,21.3319,-157.87439,80002
610134,21.42432,-157.76337,80002
610135,21.42432,-157.76337,80002
650344,21.43781,-157.82417,80002
650362,21.29806,-157.86225,80002
650369,21.41858,-157.80339,80002
660005,21.40554,-157.75101,80002
660007,21.41046,-157.75445,80002
660115,21.41046,-157.75445,80002
660116,21.41046,-157.75445,80002
660125,21.332915,-157.842029,80002
660126,21.332915,-157.842029,80002
670197,21.33301,-157.69766,80002
670198,21.33301,-157.69766,80002
670199,21.33553,-157.84005,80002
670200,21.29806,-157.86225,80002
670201,21.29806,-157.86225,80002
690077,21.32649,-157.69098,80002
690079,21.33301,-157.69766,80002
690081,21.33301,-157.69766,80002
690082,21.32649,-157.69098,80002
690086,21.3977,-157.79829,80002
690087,21.3977,-157.79829,80002
690088,21.3977,-157.79829,80002
800082,21.27715,-157.75748,80002
800085,21.30731,-157.6839,80002
810135,21.32038,-157.86241,80002
810139,21.385,-158.01738,80002
820057,21.27715,-157.75748,80002
820058,21.2962,-157.67688,80002
830190,21.32038,-157.86241,80002
830199,21.50579,-157.9925,80002
830200,21.32372,-157.86511,80002
840070,21.32038,-157.86241,80002
840072,21.44899,-158.0202,80002
84A0084,21.32038,-157.86241,80002
84A0086,21.44186,-158.01539,80002
850237,21.32311,-157.86445,80002
850238,21.41128,-157.7538,80002
860060,21.32311,-157.86445,80002
860061,21.42285,-157.80965,80002
870065,21.39623,-157.74073,80002
870066,21.37491,-157.78074,80002
880043,21.32311,-157.86445,80002
880044,21.43409,-157.83376,80002
88A0175,21.68715,-158.0235,80002
88A0181,21.44532,-158.01382,80002
890058,21.37491,-157.78074,80002
890060,21.32651,-157.69616,80002
900083,21.41329,-157.96186,80002
900084,21.32038,-157.86241,80002
910105,21.320508,-158.002841,80002
910108,21.32038,-157.86241,80002
910109,21.32038,-157.86241,80002
91A0039,21.32038,-157.86241,80002
91A0043,21.33003,-158.02103,80002
920060,21.32038,-157.86241,80002
920062,21.35209,-158.08796,80002
940095,21.33191,-158.06572,80002
940096,21.32038,-157.86241,80002
950072,21.32038,-157.86241,80002
950073,21.32884,-158.06214,80002
960051,21.32038,-157.86241,80002
960053,21.41313,-157.99446,80002
96A0030,21.32038,-157.86241,80002
96A0033,21.40519,-157.99627,80002
970068,21.32038,-157.86241,80002
970069,21.38855,-158.0332,80002
980084,21.4585,-158.01752,80002
980085,21.32038,-157.86241,80002
98A0071,21.45203,-158.0096,80002
98A0072,21.32038,-157.86241,80002
990061,21.453334,-158.007648,80002
990062,21.34775,-158.06628,80002
1020041,21.29778,-157.84053,80002
1020049,21.30538,-157.8356,80002
1220017,21.309,-157.85141,80002
1220019,21.30207,-157.86187,80002
1230005,21.31857,-157.83391,80002
1230006,21.31011,-157.84212,80002
1230012,21.31011,-157.84212,80002
1230013,21.32453,-157.84269,80002
1230014,21.32453,-157.84269,80002
1230015,21.31857,-157.83391,80002
1510011,21.31228,-157.8628,80002
2000021,21.27392,-157.80686,80002
2000022,21.30867,-157.78969,80002
2000028,21.30867,-157.78969,80002
2000030,21.30867,-157.78969,80002
2000031,21.2995,-157.79705,80002
2340016,21.28322,-157.78139,80002
2340017,21.28252,-157.78039,80002
3010018,21.35614,-157.89382,80002
3010019,21.35205,-157.88677,80002
3020002,21.3626,-157.89726,80002
3020003,21.36304,-157.89653,80002
3060036,21.33311,-157.8887,80002
3070011,21.33587,-157.87513,80002
3070012,21.3422,-157.87838,80002
3070014,21.34063,-157.87421,80002
3070017,21.34063,-157.87421,80002
3310001,21.34205,-157.94836,80002
3310008,21.33297,-157.96023,80002
4010028,21.44315,-158.1858,80002
4010029,21.44315,-158.1858,80002
4010032,21.45748,-158.16794,80002
4010033,21.4566,-158.17257,80002
4020028,21.441342,-158.166143,80002
4020030,21.4425,-158.16001,80002
4030040,21.38569,-158.13239,80002
4030059,21.41571,-158.155085,80002
4030060,21.41571,-158.155085,80002
4110094,21.3559,-158.0869,80002
4110095,21.3433,-158.08518,80002
4110096,21.3559,-158.0869,80002
4110097,21.33798,-158.0678,80002
4130049,21.32533,-158.09208,80002
4130072,21.31662,-158.11417,80002
4140075,21.3559,-158.0869,80002
4140076,21.3488,-158.08671,80002
4140077,21.3488,-158.08671,80002
4140078,21.35634,-158.0846,80002
4150056,21.3362,-158.0628,80002
4150057,21.3362,-158.0628,80002
4160078,21.34597,-158.04379,80002
4160079,21.32884,-158.06214,80002
4160082,21.34382,-158.0491,80002
4160083,21.34597,-158.04379,80002
4210013,21.31659,-158.01289,80002
4330094,21.41313,-157.99446,80002
4330096,21.39244,-158.01058,80002
4330097,21.40064,-158.01192,80002
4330098,21.39244,-158.01058,80002
4330099,21.39244,-158.01058,80002
4330101,21.39244,-158.01058,80002
4440022,21.38216,-158.01421,80002
4440028,21.38855,-158.0332,80002
4440029,21.3949,-158.02548,80002
4440030,21.38855,-158.0332,80002
4440031,21.38855,-158.0332,80002
4610037,21.3559,-158.0869,80002
4610038,21.34486,-158.07991,80002
5010010,21.47074,-158.00256,80002
5010025,21.47735,-158.00201,80002
5030028,21.47914,-158.00706,80002
5030039,21.46256,-158.01521,80002
5030048,21.47988,-158.02261,80002
5040021,21.45631,-158.01863,80002
5040028,21.45012,-158.02041,80002
5110022,21.49628,-158.02894,80002
5110024,21.49449,-158.0292,80002
5110027,21.4889,-158.03704,80002
5110029,21.4889,-158.03704,80002
5120002,21.49267,-158.0383,80002
5120011,21.49761,-158.03061,80002
5210012,21.56839,-158.10938,80002
5210015,21.56745,-158.12258,80002
5210019,21.57316,-158.12286,80002
5310017,21.40512,-157.97313,80002
5310018,21.41011,-157.96798,80002
5320023,21.40347,-157.95949,80002
5320029,21.40003,-157.96264,80002
5320030,21.39579,-157.96829,80002
5320031,21.39579,-157.96829,80002
5330007,21.42063,-157.96208,80002
5330018,21.42037,-157.95666,80002
5330019,21.39566,-157.9695,80002
5350016,21.39649,-157.96917,80002
5350017,21.40076,-157.96731,80002
5410001,21.3958,-157.95589,80002
5410006,21.3958,-157.95589,80002
5410011,21.39713,-157.95222,80002
5410012,21.39313,-157.953,80002
5420003,21.39647,-157.94618,80002
5420008,21.39987,-157.94061,80002
5420010,21.39617,-157.94714,80002
5420011,21.39617,-157.94714,80002
5440012,21.39498,-157.93362,80002
5440014,21.39726,-157.92768,80002
5510022,21.38642,-157.93076,80002
5510024,21.38362,-157.92265,80002
5510029,21.38573,-157.93141,80002
5520006,21.379657,-157.921149,80002
5520007,21.36723,-157.92618,80002
6510045,21.40552,-157.79418,80002
6510048,21.40552,-157.79418,80002
6510049,21.39778,-157.78638,80002
6510050,21.39778,-157.78638,80002
6710030,21.38309,-157.711,80002
6710032,21.38309,-157.711,80002
6710033,21.39421,-157.72335,80002
6710034,21.39508,-157.72271,80002
6710035,21.39421,-157.72335,80002
6720001,21.36983,-157.76525,80002
6720007,21.38021,-157.75675,80002
6730004,21.37708,-157.74046,80002
6730029,21.37371,-157.72169,80002
6740010,21.39623,-157.74073,80002
6740011,21.41361,-157.74607,80002
A0314,21.3034,-157.85547,80002
A0315,21.29634,-157.84986,80002
C0344,21.34179,-158.10689,80002
C0350,21.34179,-158.10689,80002
C0371,21.46143,-158.20932,80002
E0306,21.33003,-158.02103,80002
E0308,21.35591,-158.02893,80002
E0315,21.28557,-157.83288,80002
E0316,21.28557,-157.83288,80002
E0317,21.28557,-157.83288,80002
PH10088,21.3488,-157.95321,80002
PH10090,21.3488,-157.95321,80002
PH10097,21.46798,-158.21498,80002
PH10099,21.46798,-158.21498,80002
PH20043,21.3488,-157.95321,80002
PH20044,21.44445,-158.01029,80002
PH20046,21.44445,-158.01029,80002
PH30064,21.3488,-157.95321,80002
PH30068,21.50579,-157.9925,80002
PH60135,21.27763,-157.77828,80002
PH60136,21.30731,-157.6839,80002
PH60137,21.3488,-157.95321,80002
PH60138,21.30731,-157.6839,80002
PH60140,21.3488,-157.95321,80002
PH70033,21.3488,-157.95321,80002
PH70041,21.320508,-158.002841,80002
PH80033,21.35293,-157.93873,80002
PH80034,21.34875,-157.95715,80002
SKY0012,21.383856,-157.94705,80002
SKY0013,21.39406,-157.985961,80002
SKY0018,21.39406,-157.985961,80002
SKY0019,21.384087,-158.003852,80002
SKY0020,21.333698,-157.920424,80002
SKY0022,21.358319,-158.05104,80002
W0008,21.3008,-157.86315,80002
W0013,21.29341,-157.8548,80002
W10161,21.27552,-157.82246,80002
W10163,21.27552,-157.82246,80002
W10164,21.320508,-158.002841,80002
W20101,21.27552,-157.82246,80002
W20102,21.39436,-157.99683,80002
W20103,21.27552,-157.82246,80002
W20104,21.39436,-157.99683,80002
W30114,21.33239,-157.86656,80002
W30115,21.27552,-157.82246,80002
410206_merge,21.32072,-158.02442,80002
410207_merge,21.32628,-158.06326,80002
440208_merge,21.34513,-158.03262,80002
440216_merge,21.3327,-158.04604,80002
470027_merge,21.3327,-158.04604,80002
470028_merge,21.31036,-158.01304,80002
470029_merge,21.3327,-158.04604,80002
470030_merge,21.32766,-158.02243,80002
470031_merge,21.3327,-158.04604,80002
470035_merge,21.320508,-158.002841,80002
470036_merge,21.3327,-158.04604,80002
1510010_merge,21.31205,-157.8632,80002
5440006_merge,21.39726,-157.92768,80002
5440011_merge,21.39498,-157.93362,80002
W0009_merge,21.29341,-157.8548,80002
10516,21.30827,-157.85878,180002
10522,21.30827,-157.85878,180002
10562,21.29161,-157.82134,180002
10564,21.28785,-157.69677,180002
10565,21.29016,-157.81824,180002
10566,21.30223,-157.84504,180002
10569,21.29161,-157.82134,180002
10570,21.32827,-157.87122,180002
10572,21.30827,-157.85878,180002
10573,21.30827,-157.85878,180002
10574,21.29395,-157.82754,180002
1L0147,21.33451,-157.88779,180002
1L0148,21.28785,-157.69677,180002
1L0149,21.36482,-157.92866,180002
20395,21.33578,-157.86925,180002
20419,21.29703,-157.83688,180002
20421,21.28717,-157.8338,180002
20423,21.32303,-157.86082,180002
20424,21.27748,-157.81419,180002
20425,21.28142,-157.82844,180002
20426,21.32303,-157.86082,180002
20429,21.29506,-157.83683,180002
20432,21.32303,-157.86082,180002
20433,21.32303,-157.86082,180002
20434,21.32303,-157.86082,180002
20438,21.32303,-157.86082,180002
2L0040,21.27388,-157.82129,180002
2L0053,21.27748,-157.81419,180002
30437,21.34528,-157.91102,180002
30442,21.30315,-157.85537,180002
30443,21.3449,-157.90373,180002
30444,21.28778,-157.82787,180002
30448,21.28468,-157.82039,180002
30449,21.28468,-157.82039,180002
30451,21.30166,-157.85465,180002
40328,21.30359,-157.83416,180002
40421,21.30688,-157.84058,180002
40423,21.30688,-157.84058,180002
40425,21.32355,-157.84947,180002
40455,21.30998,-157.86259,180002
40456,21.30359,-157.83416,180002
40457,21.29927,-157.8235,180002
50017,21.30534,-157.82813,180002
50027,21.30882,-157.81564,180002
50029,21.31455,-157.81238,180002
60259,21.31378,-157.79933,180002
60291,21.30965,-157.85995,180002
60292,21.30965,-157.85995,180002
60293,21.30965,-157.85995,180002
60294,21.31378,-157.79933,180002
60297,21.31378,-157.79933,180002
60298,21.31391,-157.85264,180002
60299,21.31391,-157.85264,180002
60300,21.31378,-157.79933,180002
60301,21.31378,-157.79933,180002
70220,21.35892,-157.85409,180002
70232,21.29082,-157.83741,180002
70236,21.33095,-157.87551,180002
70238,21.33095,-157.87551,180002
70239,21.35607,-157.85483,180002
70240,21.34919,-157.85995,180002
70241,21.33095,-157.87551,180002
70247,21.33095,-157.87551,180002
70259,21.2887,-157.81476,180002
70260,21.2887,-157.81476,180002
70265,21.33095,-157.87551,180002
80219,21.27733,-157.82415,180002
80220,21.29528,-157.84603,180002
80221,21.29528,-157.84603,180002
80222,21.27733,-157.82415,180002
80223,21.27733,-157.82415,180002
80224,21.29528,-157.84603,180002
80225,21.27733,-157.82415,180002
80226,21.29528,-157.84603,180002
100058,21.33296,-157.85569,180002
100101,21.33296,-157.85569,180002
100102,21.3306,-157.85855,180002
100105,21.33296,-157.85569,180002
100109,21.33484,-157.85943,180002
100113,21.33484,-157.85943,180002
130395,21.33013,-157.84964,180002
130418,21.27195,-157.81998,180002
130419,21.27195,-157.81998,180002
130426,21.32467,-157.85612,180002
130427,21.32467,-157.85612,180002
130428,21.28142,-157.82844,180002
140067,21.28642,-157.79541,180002
140070,21.30118,-157.80112,180002
140071,21.28642,-157.79541,180002
140073,21.30319,-157.80066,180002
140078,21.28642,-157.79541,180002
140105,21.28948,-157.81101,180002
140113,21.28948,-157.81101,180002
140114,21.28642,-157.79541,180002
140115,21.25979,-157.79389,180002
230307,21.29352,-157.68501,180002
230308,21.29198,-157.7563,180002
230309,21.29198,-157.7563,180002
230311,21.29317,-157.68449,180002
320113,21.36703,-157.91693,180002
320115,21.35761,-157.92672,180002
320116,21.35371,-157.89955,180002
320117,21.35371,-157.89955,180002
401006,21.4649,-158.21335,180002
401007,21.4649,-158.21335,180002
401195,21.39753,-158.16577,180002
401197,21.44159,-158.18676,180002
401207,21.38868,-158.15324,180002
401208,21.32837,-158.08656,180002
401215,21.32837,-158.08656,180002
401390,21.44159,-158.18676,180002
401433,21.33851,-158.07833,180002
401454,21.37926,-157.93728,180002
401455,21.37926,-157.93728,180002
401463,21.44159,-158.18676,180002
401475,21.3852,-158.00313,180002
401476,21.3844,-158.14862,180002
401478,21.3871,-157.95444,180002
401479,21.38334,-158.13745,180002
401480,21.38148,-158.01577,180002
401481,21.3871,-157.95444,180002
410208,21.32662,-158.02696,180002
410209,21.32914,-158.05488,180002
420580,21.38448,-158.00224,180002
420620,21.29205,-157.85171,180002
420621,21.32277,-158.01667,180002
420622,21.38444,-158.00179,180002
420623,21.29205,-157.85171,180002
420624,21.29205,-157.85171,180002
420625,21.29205,-157.85171,180002
420626,21.29205,-157.85171,180002
420627,21.38444,-158.00179,180002
420628,21.38444,-158.00179,180002
430113,21.38953,-158.01044,180002
430114,21.38735,-158.00554,180002
440218,21.331943,-158.052455,180002
440219,21.34616,-158.02993,180002
460048,21.32805,-158.08813,180002
470050,21.33427,-158.01775,180002
470051,21.33427,-158.01775,180002
470052,21.3214,-158.01951,180002
470053,21.33819,-158.03199,180002
470054,21.33427,-158.01775,180002
470055,21.33427,-158.01775,180002
470056,21.32241,-158.01743,180002
